tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
cromwell	This study		0.2	199.0	60.3	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.9789999999999995e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1816	pmagpy-4.2.17	NA94-19a	u	2019-01-05T19:13:00Z	0	3e-05	0.0	-90.0	8	623.0
cromwell	This study		0.2	200.1	66.6	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.896e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1817	pmagpy-4.2.17	NA94-19a	u	2019-01-06T09:49:00Z	0	0.0	0.0	0.0	9	623.0
cromwell	This study		0.2	193.9	65.8	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.6989999999999997e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1818	pmagpy-4.2.17	NA94-19a	u	2019-01-06T11:57:00Z	0	0.0	0.0	0.0	10	673.0
cromwell	This study		0.2	194.8	59.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.0569999999999997e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1819	pmagpy-4.2.17	NA94-19a	u	2019-01-06T14:09:00Z	0	3e-05	0.0	-90.0	11	573.0
cromwell	This study		0.3	190.7	45.5	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.325e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1820	pmagpy-4.2.17	NA94-19a	u	2019-01-06T16:23:00Z	0	3e-05	0.0	-90.0	12	673.0
cromwell	This study		0.6	187.1	-0.6	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.2969999999999998e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1821	pmagpy-4.2.17	NA94-19a	u	2019-01-07T09:24:00Z	0	3e-05	0.0	-90.0	13	703.0
cromwell	This study		0.2	189.2	64.1	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.496e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1822	pmagpy-4.2.17	NA94-19a	u	2019-01-07T11:36:00Z	0	0.0	0.0	0.0	14	703.0
cromwell	This study		0.2	185.4	63.3	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.156e-07	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1823	pmagpy-4.2.17	NA94-19a	u	2019-01-07T13:51:00Z	0	0.0	0.0	0.0	15	733.0
cromwell	This study		0.2	177.0	-69.6	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.4390000000000001e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1824	pmagpy-4.2.17	NA94-19a	u	2019-01-07T16:18:00Z	0	3e-05	0.0	-90.0	16	673.0
cromwell	This study		0.2	182.4	-78.2	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.898e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1825	pmagpy-4.2.17	NA94-19a	u	2019-01-07T18:27:00Z	0	3e-05	0.0	-90.0	17	733.0
cromwell	This study		0.2	187.2	-83.4	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.57e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1826	pmagpy-4.2.17	NA94-19a	u	2019-01-07T20:55:00Z	0	3e-05	0.0	-90.0	18	763.0
cromwell	This study		0.4	185.7	60.2	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.305e-07	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1827	pmagpy-4.2.17	NA94-19a	u	2019-01-08T07:50:00Z	0	0.0	0.0	0.0	19	763.0
cromwell	This study		0.4	170.7	69.4	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.208e-08	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1828	pmagpy-4.2.17	NA94-19a	u	2019-01-08T10:13:00Z	0	0.0	0.0	0.0	20	783.0
cromwell	This study		0.2	190.8	-83.7	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.4260000000000003e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1829	pmagpy-4.2.17	NA94-19a	u	2019-01-08T12:19:00Z	0	3e-05	0.0	-90.0	21	733.0
cromwell	This study		0.2	180.6	-83.7	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.6189999999999996e-06	3.0	273.0	NA94-19a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1830	pmagpy-4.2.17	NA94-19a	u	2019-01-08T14:41:00Z	0	3e-05	0.0	-90.0	22	783.0
cromwell	This study		0.3	52.1	-62.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.617999999999999e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1831	pmagpy-4.2.17	NA94-19b	u	2019-01-04T09:28:00Z	0	0.0	0.0	0.0	0	273.0
cromwell	This study		0.3	51.9	-61.8	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.355e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1832	pmagpy-4.2.17	NA94-19b	u	2019-01-04T12:11:00Z	0	0.0	0.0	0.0	1	373.0
cromwell	This study		0.3	52.3	-62.6	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.4979999999999994e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1833	pmagpy-4.2.17	NA94-19b	u	2019-01-04T14:39:00Z	0	3e-05	0.0	-90.0	2	373.0
cromwell	This study		0.3	54.3	-62.9	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.242999999999999e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1834	pmagpy-4.2.17	NA94-19b	u	2019-01-04T17:14:00Z	0	3e-05	0.0	-90.0	3	473.0
cromwell	This study		0.3	54.6	-61.6	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.927e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1835	pmagpy-4.2.17	NA94-19b	u	2019-01-05T10:04:00Z	0	0.0	0.0	0.0	4	473.0
cromwell	This study		0.3	54.5	-61.4	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.422000000000001e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1836	pmagpy-4.2.17	NA94-19b	u	2019-01-05T12:28:00Z	0	0.0	0.0	0.0	5	573.0
cromwell	This study		0.3	55.2	-62.4	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.577e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1837	pmagpy-4.2.17	NA94-19b	u	2019-01-05T14:41:00Z	0	3e-05	0.0	-90.0	6	373.0
cromwell	This study		0.3	55.6	-64.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.913e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1838	pmagpy-4.2.17	NA94-19b	u	2019-01-05T16:47:00Z	0	3e-05	0.0	-90.0	7	573.0
cromwell	This study		0.3	56.6	-65.5	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.555e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1839	pmagpy-4.2.17	NA94-19b	u	2019-01-05T19:14:00Z	0	3e-05	0.0	-90.0	8	623.0
cromwell	This study		0.3	56.4	-61.3	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.755e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1840	pmagpy-4.2.17	NA94-19b	u	2019-01-06T09:50:00Z	0	0.0	0.0	0.0	9	623.0
cromwell	This study		0.4	60.3	-60.7	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.695e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1841	pmagpy-4.2.17	NA94-19b	u	2019-01-06T11:58:00Z	0	0.0	0.0	0.0	10	673.0
cromwell	This study		0.3	58.7	-64.7	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.281e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1842	pmagpy-4.2.17	NA94-19b	u	2019-01-06T14:09:00Z	0	3e-05	0.0	-90.0	11	573.0
cromwell	This study		0.3	61.9	-68.7	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.912e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1843	pmagpy-4.2.17	NA94-19b	u	2019-01-06T16:23:00Z	0	3e-05	0.0	-90.0	12	673.0
cromwell	This study		0.3	61.2	-73.4	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.451e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1844	pmagpy-4.2.17	NA94-19b	u	2019-01-07T09:24:00Z	0	3e-05	0.0	-90.0	13	703.0
cromwell	This study		0.4	63.0	-60.2	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.542e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1845	pmagpy-4.2.17	NA94-19b	u	2019-01-07T11:37:00Z	0	0.0	0.0	0.0	14	703.0
cromwell	This study		0.4	67.0	-60.5	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.227e-07	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1846	pmagpy-4.2.17	NA94-19b	u	2019-01-07T13:51:00Z	0	0.0	0.0	0.0	15	733.0
cromwell	This study		0.2	71.9	-82.6	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.2640000000000003e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1847	pmagpy-4.2.17	NA94-19b	u	2019-01-07T16:18:00Z	0	3e-05	0.0	-90.0	16	673.0
cromwell	This study		0.1	37.6	-86.9	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.5830000000000003e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1848	pmagpy-4.2.17	NA94-19b	u	2019-01-07T18:27:00Z	0	3e-05	0.0	-90.0	17	733.0
cromwell	This study		0.2	315.7	-87.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.406e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1849	pmagpy-4.2.17	NA94-19b	u	2019-01-07T20:56:00Z	0	3e-05	0.0	-90.0	18	763.0
cromwell	This study		0.4	78.8	-61.7	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.267e-07	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1850	pmagpy-4.2.17	NA94-19b	u	2019-01-08T07:51:00Z	0	0.0	0.0	0.0	19	763.0
cromwell	This study		0.4	82.5	-73.5	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.178e-08	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1851	pmagpy-4.2.17	NA94-19b	u	2019-01-08T10:14:00Z	0	0.0	0.0	0.0	20	783.0
cromwell	This study		0.2	293.6	-88.5	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.165e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1852	pmagpy-4.2.17	NA94-19b	u	2019-01-08T12:20:00Z	0	3e-05	0.0	-90.0	21	733.0
cromwell	This study		0.2	336.9	-86.9	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.321e-06	3.0	273.0	NA94-19b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1853	pmagpy-4.2.17	NA94-19b	u	2019-01-08T14:41:00Z	0	3e-05	0.0	-90.0	22	783.0
cromwell	This study		0.6	275.0	-37.8	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.308e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1854	pmagpy-4.2.17	NA94-19c	u	2019-01-04T09:29:00Z	0	0.0	0.0	0.0	0	273.0
cromwell	This study		0.6	276.6	-37.5	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.231e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1855	pmagpy-4.2.17	NA94-19c	u	2019-01-04T12:12:00Z	0	0.0	0.0	0.0	1	373.0
cromwell	This study		0.6	275.5	-38.1	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.261e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1856	pmagpy-4.2.17	NA94-19c	u	2019-01-04T14:39:00Z	0	3e-05	0.0	-90.0	2	373.0
cromwell	This study		0.6	278.2	-39.3	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.061000000000001e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1857	pmagpy-4.2.17	NA94-19c	u	2019-01-04T17:15:00Z	0	3e-05	0.0	-90.0	3	473.0
cromwell	This study		0.6	275.6	-37.3	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.947e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1858	pmagpy-4.2.17	NA94-19c	u	2019-01-05T10:05:00Z	0	0.0	0.0	0.0	4	473.0
cromwell	This study		0.6	279.5	-37.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.793e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1859	pmagpy-4.2.17	NA94-19c	u	2019-01-05T12:28:00Z	0	0.0	0.0	0.0	5	573.0
cromwell	This study		0.6	281.3	-38.2	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.83e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1860	pmagpy-4.2.17	NA94-19c	u	2019-01-05T14:42:00Z	0	3e-05	0.0	-90.0	6	373.0
cromwell	This study		0.5	279.9	-47.7	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.1880000000000002e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1861	pmagpy-4.2.17	NA94-19c	u	2019-01-05T16:48:00Z	0	3e-05	0.0	-90.0	7	573.0
cromwell	This study		0.4	282.7	-62.4	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.461e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1862	pmagpy-4.2.17	NA94-19c	u	2019-01-05T19:14:00Z	0	3e-05	0.0	-90.0	8	623.0
cromwell	This study		0.6	285.8	-37.9	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.574e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1863	pmagpy-4.2.17	NA94-19c	u	2019-01-06T09:50:00Z	0	0.0	0.0	0.0	9	623.0
cromwell	This study		0.6	289.1	-39.3	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		9.581e-07	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1864	pmagpy-4.2.17	NA94-19c	u	2019-01-06T11:58:00Z	0	0.0	0.0	0.0	10	673.0
cromwell	This study		0.4	287.3	-63.4	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.5630000000000001e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1865	pmagpy-4.2.17	NA94-19c	u	2019-01-06T14:10:00Z	0	3e-05	0.0	-90.0	11	573.0
cromwell	This study		0.3	282.0	-74.3	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.177e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1866	pmagpy-4.2.17	NA94-19c	u	2019-01-06T16:23:00Z	0	3e-05	0.0	-90.0	12	673.0
cromwell	This study		0.2	284.0	-85.6	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.091e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1867	pmagpy-4.2.17	NA94-19c	u	2019-01-07T09:25:00Z	0	3e-05	0.0	-90.0	13	703.0
cromwell	This study		0.5	291.6	-43.8	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.267e-07	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1868	pmagpy-4.2.17	NA94-19c	u	2019-01-07T11:37:00Z	0	0.0	0.0	0.0	14	703.0
cromwell	This study		0.6	294.3	-44.1	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.869e-07	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1869	pmagpy-4.2.17	NA94-19c	u	2019-01-07T13:51:00Z	0	0.0	0.0	0.0	15	733.0
cromwell	This study		0.2	136.9	-87.7	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.716e-06	3.0	273.0	NA94-19c_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1870	pmagpy-4.2.17	NA94-19c	u	2019-01-07T16:19:00Z	0	3e-05	0.0	-90.0	16	673.0
